complaint_id,language,region,complaint_text,translated_text_en,category,sentiment,urgency,order_id,amount_inr,channel,reply
C1201,hi,Delhi,"आपका ऐप बार‑बार हैंग हो रहा है, पेमेंट नहीं हो पा रहा।",Customer reports a technical issue issue involving about ₹1050 and wants a quick resolution.,technical_issue,negative,low,5789637,1050,email,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C1202,hi,Hyderabad,"कृपया मेरा रिफंड जल्दी प्रोसेस करें, काफी दिन हो गए हैं।",Customer reports a refund request issue involving about ₹12150 and wants a quick resolution.,refund_request,negative,high,403847,12150,app,"We are sorry for the delay, your refund is being processed on priority."
C1203,en,Delhi,Video buffering ho raha hai even on good Wi‑Fi. This is very urgent for me.,Video buffering ho raha hai even on good Wi‑Fi. This is very urgent for me.,technical_issue,negative,high,7681218,1040,email,"Sorry for the technical issue, our team is checking this and will fix it soon."
C1204,hi,Jaipur,"कार्ड से एक बार पेमेंट किया, स्टेटमेंट में डबल एंट्री दिख रही है। कृपया जल्दी मदद करें।",Customer reports a payment issue issue involving about ₹15730 and wants a quick resolution.,payment_issue,negative,high,8092312,15730,branch,"We understand your concern, our payments team is checking this and will update you shortly."
C1205,hinglish,Ahmedabad,"Mera order 2 din baad bhi deliver nahi hua, please check once.",Customer reports a delivery issue issue involving about ₹340 and wants a quick resolution.,delivery_issue,negative,low,416586,340,email,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C1206,hinglish,Kolkata,"Login error aa raha hai, OTP bhi receive nahi ho raha. Please jaldi help karo.",Customer reports a technical issue issue involving about ₹1900 and wants a quick resolution.,technical_issue,negative,medium,6897539,1900,online,"Sorry for the technical issue, our team is checking this and will fix it soon."
C1207,hi,Mumbai,"मैंने कुछ और मंगवाया था, बॉक्स में पूरी तरह दूसरा सामान है।",Customer reports a wrong product issue involving about ₹4720 and wants a quick resolution.,wrong_product,negative,low,6615922,4720,chat,"Sorry you received the wrong item, please raise a return so we can replace or refund it."
C1208,en,Jaipur,Product box was okay but inside item is broken.,Product box was okay but inside item is broken.,damaged_product,negative,medium,9527181,8520,chat,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C1209,hinglish,Ahmedabad,KYC upload kiya tha fir bhi pending status hi aa raha hai. Ye mere liye kaafi urgent hai.,Customer reports a account issue issue involving about ₹790 and wants a quick resolution.,account_issue,negative,high,6917467,790,app,"We apologize, please verify your details and we will fix the account issue shortly."
C1210,hinglish,Ahmedabad,Return pickup ho gaya par refund abhi tak account mein nahi aaya. Please jaldi help karo.,Customer reports a refund request issue involving about ₹12570 and wants a quick resolution.,refund_request,negative,high,2078702,12570,email,"We are sorry for the delay, your refund is being processed on priority."
C1211,hi,Delhi,"आपका ऐप बार‑बार हैंग हो रहा है, पेमेंट नहीं हो पा रहा। कृपया जल्दी मदद करें।",Customer reports a technical issue issue involving about ₹4230 and wants a quick resolution.,technical_issue,negative,medium,7539060,4230,email,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C1212,hinglish,Ahmedabad,"Login error aa raha hai, OTP bhi receive nahi ho raha.",Customer reports a technical issue issue involving about ₹3260 and wants a quick resolution.,technical_issue,neutral,medium,2373694,3260,online,"Sorry for the technical issue, our team is checking this and will fix it soon."
C1213,hi,Delhi,KYC डॉक्यूमेंट डाले हैं पर अभी भी पेंडिंग दिख रहा है। इसे जल्द से जल्द ठीक करें।,Customer reports a account issue issue involving about ₹690 and wants a quick resolution.,account_issue,negative,high,477433,690,phone,"We apologize, please verify your details and we will fix the account issue shortly."
C1214,en,Pune,"Order is stuck in transit for 8 days, this is too slow.","Order is stuck in transit for 8 days, this is too slow.",delivery_issue,negative,medium,7963873,1240,online,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C1215,hinglish,Hyderabad,"Booking cancel ki thi, refund status still processing dikha raha hai.",Customer reports a refund request issue involving about ₹14730 and wants a quick resolution.,refund_request,negative,high,5051894,14730,email,"We are sorry for the delay, your refund is being processed on priority."
C1216,en,Pune,Size and color both are different from what I selected. Kindly fix this soon.,Size and color both are different from what I selected. Kindly fix this soon.,wrong_product,negative,medium,5599717,2980,branch,We apologize for the mix‑up and will arrange an easy return with refund.
C1217,en,Delhi,Video buffering ho raha hai even on good Wi‑Fi.,Video buffering ho raha hai even on good Wi‑Fi.,technical_issue,negative,high,9621781,4080,phone,"Sorry for the technical issue, our team is checking this and will fix it soon."
C1218,hinglish,Ahmedabad,"App open karte hi crash ho jata hai, payment nahi kar paa raha hoon. Ye mere liye kaafi urgent hai.",Customer reports a technical issue issue involving about ₹640 and wants a quick resolution.,technical_issue,negative,high,7719352,640,chat,"Sorry for the technical issue, our team is checking this and will fix it soon."
C1219,hi,Ahmedabad,कैंसिलेशन के बाद भी रिफंड स्टेटस अपडेट नहीं हुआ है।,Customer reports a refund request issue involving about ₹12340 and wants a quick resolution.,refund_request,negative,high,2583577,12340,email,"We are sorry for the delay, your refund is being processed on priority."
C1220,hinglish,Bengaluru,UPI payment failed dikhaya but amount bank se cut ho gaya. Isko jaldi resolve karo please.,Customer reports a payment issue issue involving about ₹15330 and wants a quick resolution.,payment_issue,negative,high,7363088,15330,phone,"We understand your concern, our payments team is checking this and will update you shortly."
C1221,en,Kolkata,Promised callback within 24 hours but nobody called.,Promised callback within 24 hours but nobody called.,customer_service_issue,negative,medium,6810524,2940,phone,"We apologize for the poor support, we are assigning this to a senior agent now."
C1222,en,Delhi,Delivery boy marked delivered but I didn't get the parcel. Please help quickly.,Delivery boy marked delivered but I didn't get the parcel. Please help quickly.,delivery_issue,negative,medium,1660781,1120,branch,"Sorry for the delay, we are checking your delivery status and will update soon."
C1223,hi,Delhi,"कार्ड से एक बार पेमेंट किया, स्टेटमेंट में डबल एंट्री दिख रही है। कृपया जल्दी मदद करें।",Customer reports a payment issue issue involving about ₹3020 and wants a quick resolution.,payment_issue,negative,high,5043031,3020,online,"We understand your concern, our payments team is checking this and will update you shortly."
C1224,hinglish,Kolkata,Mobile number change karne ka option error de raha hai. Please jaldi help karo.,Customer reports a account issue issue involving about ₹360 and wants a quick resolution.,account_issue,neutral,medium,6689579,360,branch,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C1225,hinglish,Kolkata,"Screen pe scratch aur crack dono hai, new piece nahi lag raha.",Customer reports a damaged product issue involving about ₹11620 and wants a quick resolution.,damaged_product,negative,medium,2187966,11620,email,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C1226,hi,Hyderabad,रिटर्न हो गया लेकिन रिफंड अभी तक अकाउंट में नहीं आया। इसे जल्द से जल्द ठीक करें।,Customer reports a refund request issue involving about ₹12280 and wants a quick resolution.,refund_request,negative,low,584185,12280,chat,"We are sorry for the delay, your refund is being processed on priority."
C1227,hi,Delhi,"मेरा अकाउंट अचानक ब्लॉक दिखा रहा है, कुछ भी नहीं कर पा रहा।",Customer reports a account issue issue involving about ₹630 and wants a quick resolution.,account_issue,negative,medium,6906357,630,branch,"We apologize, please verify your details and we will fix the account issue shortly."
C1228,hi,Bengaluru,चैट सपोर्ट से कोई सही जवाब नहीं मिल रहा। इसे जल्द से जल्द ठीक करें।,Customer reports a customer service issue issue involving about ₹3760 and wants a quick resolution.,customer_service_issue,neutral,medium,1503212,3760,chat,"We apologize for the poor support, we are assigning this to a senior agent now."
C1229,hi,Mumbai,बिल पे किया फिर भी ऐप में पेंडिंग दिखा रहा है।,Customer reports a payment issue issue involving about ₹6330 and wants a quick resolution.,payment_issue,negative,low,5032941,6330,phone,"We understand your concern, our payments team is checking this and will update you shortly."
C1230,en,Kolkata,"Login error aa raha hai, OTP bhi nahi aa raha.","Login error aa raha hai, OTP bhi nahi aa raha.",technical_issue,negative,medium,9908420,970,phone,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C1231,hi,Ahmedabad,"आपका ऐप बार‑बार हैंग हो रहा है, पेमेंट नहीं हो पा रहा। यह मेरे लिए काफी urgent है।",Customer reports a technical issue issue involving about ₹4060 and wants a quick resolution.,technical_issue,negative,low,6981338,4060,online,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C1232,en,Delhi,Size and color both are different from what I selected. Kindly fix this soon.,Size and color both are different from what I selected. Kindly fix this soon.,wrong_product,negative,low,1275334,2520,app,We apologize for the mix‑up and will arrange an easy return with refund.
C1233,hinglish,Chennai,"Login error aa raha hai, OTP bhi receive nahi ho raha. Please jaldi help karo.",Customer reports a technical issue issue involving about ₹2680 and wants a quick resolution.,technical_issue,negative,medium,6769778,2680,branch,"Sorry for the technical issue, our team is checking this and will fix it soon."
C1234,en,Chennai,Package showing out for delivery since yesterday but nothing has come.,Package showing out for delivery since yesterday but nothing has come.,delivery_issue,positive,medium,1806830,1780,branch,"Sorry for the delay, we are checking your delivery status and will update soon."
C1235,hi,Kolkata,कैंसिलेशन के बाद भी रिफंड स्टेटस अपडेट नहीं हुआ है। कृपया जल्दी मदद करें।,Customer reports a refund request issue involving about ₹8630 and wants a quick resolution.,refund_request,negative,low,5943441,8630,app,"Apologies, we are following up on your refund and will share a clear timeline soon."
C1236,hi,Hyderabad,पार्सल खोलते ही प्रोडक्ट टूटा हुआ निकला। यह मेरे लिए काफी urgent है।,Customer reports a damaged product issue involving about ₹16340 and wants a quick resolution.,damaged_product,negative,medium,5413144,16340,branch,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C1237,hinglish,Bengaluru,"Account suddenly blocked dikha raha hai, UPI bilkul kaam nahi kar raha. Please jaldi help karo.",Customer reports a account issue issue involving about ₹920 and wants a quick resolution.,account_issue,negative,high,8854189,920,chat,"We apologize, please verify your details and we will fix the account issue shortly."
C1238,hinglish,Mumbai,"Card se ek baar swipe kiya, statement mein double charge aa raha hai.",Customer reports a payment issue issue involving about ₹6000 and wants a quick resolution.,payment_issue,negative,high,5111660,6000,online,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C1239,hinglish,Kolkata,"Customer care ko 3 baar call kiya, bas template type answer mil raha hai. Please jaldi help karo.",Customer reports a customer service issue issue involving about ₹3740 and wants a quick resolution.,customer_service_issue,negative,low,4509676,3740,branch,"Sorry you had this experience, we have escalated your case to the concerned team."
C1240,hi,Bengaluru,"लॉगिन पर एरर आता है, OTP भी नहीं मिल रहा। इसे जल्द से जल्द ठीक करें।",Customer reports a technical issue issue involving about ₹3400 and wants a quick resolution.,technical_issue,negative,low,4579616,3400,phone,"Sorry for the technical issue, our team is checking this and will fix it soon."
C1241,en,Chennai,"Listing shows something else, you sent the wrong item. This is very urgent for me.","Listing shows something else, you sent the wrong item. This is very urgent for me.",wrong_product,positive,low,1673655,4190,branch,"Sorry you received the wrong item, please raise a return so we can replace or refund it."
C1242,hinglish,Jaipur,Delivery marked ho gaya hai lekin mujhe kuch receive nahi hua.,Customer reports a delivery issue issue involving about ₹1520 and wants a quick resolution.,delivery_issue,negative,high,2243072,1520,app,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C1243,hinglish,Hyderabad,Mobile number change karne ka option error de raha hai.,Customer reports a account issue issue involving about ₹920 and wants a quick resolution.,account_issue,negative,high,2619088,920,chat,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C1244,hi,Bengaluru,UPI पेमेंट फेल दिखा रहा है लेकिन पैसे अकाउंट से कट गए।,Customer reports a payment issue issue involving about ₹18880 and wants a quick resolution.,payment_issue,neutral,medium,5824047,18880,chat,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C1245,hinglish,Ahmedabad,Promised callback within 24 hours but abhi tak kisi ka call nahi aaya.,Customer reports a customer service issue issue involving about ₹2410 and wants a quick resolution.,customer_service_issue,negative,low,3293729,2410,chat,"Sorry you had this experience, we have escalated your case to the concerned team."
C1246,en,Pune,"Order is stuck in transit for 8 days, this is too slow.","Order is stuck in transit for 8 days, this is too slow.",delivery_issue,negative,high,3881044,1280,email,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C1247,en,Delhi,"Please speed up my refund, it's already been 5 days.","Please speed up my refund, it's already been 5 days.",refund_request,negative,high,1038771,790,chat,"We are sorry for the delay, your refund is being processed on priority."
C1248,hi,Lucknow,"स्क्रीन पर पहले से ही क्रैक है, नया नहीं लग रहा।",Customer reports a damaged product issue involving about ₹7230 and wants a quick resolution.,damaged_product,negative,high,3008798,7230,online,"We regret this issue, kindly raise a return and we will process it quickly."
C1249,hi,Delhi,KYC डॉक्यूमेंट डाले हैं पर अभी भी पेंडिंग दिख रहा है।,Customer reports a account issue issue involving about ₹220 and wants a quick resolution.,account_issue,positive,medium,8392416,220,branch,"We apologize, please verify your details and we will fix the account issue shortly."
C1250,hinglish,Pune,Delivery marked ho gaya hai lekin mujhe kuch receive nahi hua. Ye mere liye kaafi urgent hai.,Customer reports a delivery issue issue involving about ₹2450 and wants a quick resolution.,delivery_issue,negative,high,7418028,2450,chat,"Sorry for the delay, we are checking your delivery status and will update soon."
C1251,en,Pune,Return pickup ho gaya lekin refund status stuck on processing. This is very urgent for me.,Return pickup ho gaya lekin refund status stuck on processing. This is very urgent for me.,refund_request,negative,high,5151860,3270,online,"Apologies, we are following up on your refund and will share a clear timeline soon."
C1252,en,Lucknow,Promised callback within 24 hours but nobody called. Kindly fix this soon.,Promised callback within 24 hours but nobody called. Kindly fix this soon.,customer_service_issue,negative,high,2232881,4810,app,"Sorry you had this experience, we have escalated your case to the concerned team."
C1253,hi,Hyderabad,"लॉगिन पर एरर आता है, OTP भी नहीं मिल रहा। यह मेरे लिए काफी urgent है।",Customer reports a technical issue issue involving about ₹100 and wants a quick resolution.,technical_issue,negative,medium,5786692,100,app,"Sorry for the technical issue, our team is checking this and will fix it soon."
C1254,en,Ahmedabad,Chat support bas same copy paste reply bhej raha hai. Please help quickly.,Chat support bas same copy paste reply bhej raha hai. Please help quickly.,customer_service_issue,neutral,low,4638559,4360,app,"Sorry you had this experience, we have escalated your case to the concerned team."
C1255,en,Hyderabad,Chat support bas same copy paste reply bhej raha hai. Please help quickly.,Chat support bas same copy paste reply bhej raha hai. Please help quickly.,customer_service_issue,positive,medium,1271646,2840,chat,"We apologize for the poor support, we are assigning this to a senior agent now."
C1256,hinglish,Pune,"Photo mein kuch aur tha, parcel mein kuch aur nikla.",Customer reports a wrong product issue involving about ₹4300 and wants a quick resolution.,wrong_product,positive,medium,6554453,4300,online,"Sorry you received the wrong item, please raise a return so we can replace or refund it."
C1257,hinglish,Kolkata,"Network bar bar drop ho raha hai, calls cut ho ja rahe hain. Isko jaldi resolve karo please.",Customer reports a technical issue issue involving about ₹1800 and wants a quick resolution.,technical_issue,negative,medium,1162799,1800,online,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C1258,en,Hyderabad,"Got the wrong product in the box, this is not mine.","Got the wrong product in the box, this is not mine.",wrong_product,negative,low,8711061,2570,online,We apologize for the mix‑up and will arrange an easy return with refund.
C1259,en,Pune,"Card swiped once but amount charged twice, this is not okay. This is very urgent for me.","Card swiped once but amount charged twice, this is not okay. This is very urgent for me.",payment_issue,negative,medium,7853835,6540,online,"We understand your concern, our payments team is checking this and will update you shortly."
C1260,hi,Lucknow,चैट सपोर्ट से कोई सही जवाब नहीं मिल रहा।,Customer reports a customer service issue issue involving about ₹4480 and wants a quick resolution.,customer_service_issue,positive,low,725935,4480,online,"We apologize for the poor support, we are assigning this to a senior agent now."
C1261,hinglish,Bengaluru,Delivery marked ho gaya hai lekin mujhe kuch receive nahi hua.,Customer reports a delivery issue issue involving about ₹1900 and wants a quick resolution.,delivery_issue,negative,medium,8277226,1900,phone,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C1262,hi,Chennai,बिल पे किया फिर भी ऐप में पेंडिंग दिखा रहा है। इसे जल्द से जल्द ठीक करें।,Customer reports a payment issue issue involving about ₹6130 and wants a quick resolution.,payment_issue,neutral,low,2577519,6130,app,"We understand your concern, our payments team is checking this and will update you shortly."
C1263,hi,Hyderabad,"कृपया मेरा रिफंड जल्दी प्रोसेस करें, काफी दिन हो गए हैं। कृपया जल्दी मदद करें।",Customer reports a refund request issue involving about ₹3220 and wants a quick resolution.,refund_request,negative,low,3315018,3220,chat,"Apologies, we are following up on your refund and will share a clear timeline soon."
C1264,en,Hyderabad,KYC pending dikha raha hai even after uploading docs. Kindly fix this soon.,KYC pending dikha raha hai even after uploading docs. Kindly fix this soon.,account_issue,negative,medium,536683,250,app,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C1265,en,Lucknow,"Customer care ko 4 baar call kiya, koi proper answer nahi mila. Please help quickly.","Customer care ko 4 baar call kiya, koi proper answer nahi mila. Please help quickly.",customer_service_issue,positive,medium,5153312,4490,phone,"We apologize for the poor support, we are assigning this to a senior agent now."
C1266,hi,Ahmedabad,डिलीवरी मार्क हो गया पर घर पर कुछ नहीं मिला।,Customer reports a delivery issue issue involving about ₹1050 and wants a quick resolution.,delivery_issue,positive,low,8065394,1050,branch,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C1267,hinglish,Chennai,Tracking mein out for delivery dikh raha hai par parcel abhi tak nahi aaya.,Customer reports a delivery issue issue involving about ₹2660 and wants a quick resolution.,delivery_issue,negative,high,7887151,2660,phone,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C1268,hi,Hyderabad,डिलीवरी मार्क हो गया पर घर पर कुछ नहीं मिला। कृपया जल्दी मदद करें।,Customer reports a delivery issue issue involving about ₹2960 and wants a quick resolution.,delivery_issue,negative,high,9495019,2960,branch,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C1269,hi,Hyderabad,"कस्टमर केयर को 2 बार फ़ोन किया, हर बार बस वेट करने को बोलते हैं। इसे जल्द से जल्द ठीक करें।",Customer reports a customer service issue issue involving about ₹290 and wants a quick resolution.,customer_service_issue,negative,high,1225786,290,email,"We apologize for the poor support, we are assigning this to a senior agent now."
C1270,en,Jaipur,"Payment got deducted but order is not showing, please fix this. Kindly fix this soon.","Payment got deducted but order is not showing, please fix this. Kindly fix this soon.",payment_issue,negative,medium,4758169,3170,app,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C1271,en,Pune,I paid the bill but your app still shows payment pending.,I paid the bill but your app still shows payment pending.,payment_issue,negative,high,6663700,11460,branch,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C1272,hi,Jaipur,रिटर्न हो गया लेकिन रिफंड अभी तक अकाउंट में नहीं आया। इसे जल्द से जल्द ठीक करें।,Customer reports a refund request issue involving about ₹14470 and wants a quick resolution.,refund_request,negative,low,856557,14470,app,"Apologies, we are following up on your refund and will share a clear timeline soon."
C1273,hinglish,Jaipur,Delivery marked ho gaya hai lekin mujhe kuch receive nahi hua.,Customer reports a delivery issue issue involving about ₹2340 and wants a quick resolution.,delivery_issue,negative,medium,1949808,2340,phone,"Sorry for the delay, we are checking your delivery status and will update soon."
C1274,hinglish,Pune,"Account suddenly blocked dikha raha hai, UPI bilkul kaam nahi kar raha. Ye mere liye kaafi urgent hai.",Customer reports a account issue issue involving about ₹420 and wants a quick resolution.,account_issue,negative,high,2940482,420,email,"We apologize, please verify your details and we will fix the account issue shortly."
C1275,hinglish,Jaipur,KYC upload kiya tha fir bhi pending status hi aa raha hai.,Customer reports a account issue issue involving about ₹1000 and wants a quick resolution.,account_issue,positive,low,7756095,1000,email,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C1276,hi,Ahmedabad,कलर और साइज दोनों गलत भेज दिए गए हैं। इसे जल्द से जल्द ठीक करें।,Customer reports a wrong product issue involving about ₹4850 and wants a quick resolution.,wrong_product,neutral,low,2632759,4850,chat,We apologize for the mix‑up and will arrange an easy return with refund.
C1277,hi,Kolkata,"नेटवर्क अचानक चला जाता है, कॉल ड्रॉप हो रही है।",Customer reports a technical issue issue involving about ₹150 and wants a quick resolution.,technical_issue,negative,medium,7291497,150,email,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C1278,hi,Kolkata,कैंसिलेशन के बाद भी रिफंड स्टेटस अपडेट नहीं हुआ है। कृपया जल्दी मदद करें।,Customer reports a refund request issue involving about ₹13160 and wants a quick resolution.,refund_request,negative,low,7398432,13160,email,"We are sorry for the delay, your refund is being processed on priority."
C1279,hi,Bengaluru,डिलीवरी मार्क हो गया पर घर पर कुछ नहीं मिला। कृपया जल्दी मदद करें।,Customer reports a delivery issue issue involving about ₹1130 and wants a quick resolution.,delivery_issue,negative,medium,2375637,1130,email,"Sorry for the delay, we are checking your delivery status and will update soon."
C1280,hi,Chennai,डिलीवरी मार्क हो गया पर घर पर कुछ नहीं मिला।,Customer reports a delivery issue issue involving about ₹1530 and wants a quick resolution.,delivery_issue,positive,low,2096014,1530,chat,"Sorry for the delay, we are checking your delivery status and will update soon."
C1281,hi,Chennai,"स्क्रीन पर पहले से ही क्रैक है, नया नहीं लग रहा।",Customer reports a damaged product issue involving about ₹7800 and wants a quick resolution.,damaged_product,positive,medium,8051418,7800,email,"We regret this issue, kindly raise a return and we will process it quickly."
C1282,en,Hyderabad,Return pickup ho gaya lekin refund status stuck on processing. Please help quickly.,Return pickup ho gaya lekin refund status stuck on processing. Please help quickly.,refund_request,negative,high,4350203,6670,branch,"Apologies, we are following up on your refund and will share a clear timeline soon."
C1283,hi,Hyderabad,कॉल बैक का वादा किया था लेकिन किसी ने फोन नहीं किया।,Customer reports a customer service issue issue involving about ₹1290 and wants a quick resolution.,customer_service_issue,neutral,medium,9124621,1290,email,"We apologize for the poor support, we are assigning this to a senior agent now."
C1284,hinglish,Delhi,"Network bar bar drop ho raha hai, calls cut ho ja rahe hain. Isko jaldi resolve karo please.",Customer reports a technical issue issue involving about ₹3390 and wants a quick resolution.,technical_issue,neutral,low,9096326,3390,email,"Sorry for the technical issue, our team is checking this and will fix it soon."
C1285,hi,Mumbai,"मोबाइल नंबर अपडेट नहीं हो रहा, बार‑बार एरर आता है। इसे जल्द से जल्द ठीक करें।",Customer reports a account issue issue involving about ₹130 and wants a quick resolution.,account_issue,negative,medium,7117401,130,app,"We apologize, please verify your details and we will fix the account issue shortly."
C1286,hi,Hyderabad,रिटर्न हो गया लेकिन रिफंड अभी तक अकाउंट में नहीं आया। यह मेरे लिए काफी urgent है।,Customer reports a refund request issue involving about ₹10640 and wants a quick resolution.,refund_request,negative,low,1228967,10640,branch,"Apologies, we are following up on your refund and will share a clear timeline soon."
C1287,hi,Ahmedabad,"बोतल लीक हो चुकी है, पूरा पैकेट गीला है। कृपया जल्दी मदद करें।",Customer reports a damaged product issue involving about ₹21760 and wants a quick resolution.,damaged_product,negative,medium,7296990,21760,app,"We regret this issue, kindly raise a return and we will process it quickly."
C1288,hi,Pune,पार्सल खोलते ही प्रोडक्ट टूटा हुआ निकला। इसे जल्द से जल्द ठीक करें।,Customer reports a damaged product issue involving about ₹10400 and wants a quick resolution.,damaged_product,negative,medium,9396269,10400,branch,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C1289,en,Jaipur,"My order is still not delivered even after 10 days, please check.","My order is still not delivered even after 10 days, please check.",delivery_issue,negative,low,3513472,2370,chat,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C1290,hi,Bengaluru,"कृपया मेरा रिफंड जल्दी प्रोसेस करें, काफी दिन हो गए हैं।",Customer reports a refund request issue involving about ₹1110 and wants a quick resolution.,refund_request,neutral,medium,4377100,1110,branch,"Apologies, we are following up on your refund and will share a clear timeline soon."
C1291,hinglish,Mumbai,"Please mera refund jaldi process karo, kaafi din ho gaye.",Customer reports a refund request issue involving about ₹12430 and wants a quick resolution.,refund_request,negative,high,2709798,12430,branch,"Apologies, we are following up on your refund and will share a clear timeline soon."
C1292,en,Bengaluru,Product box was okay but inside item is broken. This is very urgent for me.,Product box was okay but inside item is broken. This is very urgent for me.,damaged_product,neutral,medium,8771344,14850,phone,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C1293,hinglish,Lucknow,KYC upload kiya tha fir bhi pending status hi aa raha hai. Please jaldi help karo.,Customer reports a account issue issue involving about ₹490 and wants a quick resolution.,account_issue,neutral,medium,5401215,490,email,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C1294,hinglish,Mumbai,Mobile number change karne ka option error de raha hai.,Customer reports a account issue issue involving about ₹740 and wants a quick resolution.,account_issue,positive,medium,9148723,740,app,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C1295,hinglish,Bengaluru,Delivery marked ho gaya hai lekin mujhe kuch receive nahi hua.,Customer reports a delivery issue issue involving about ₹2860 and wants a quick resolution.,delivery_issue,positive,low,2271672,2860,phone,"Sorry for the delay, we are checking your delivery status and will update soon."
C1296,hi,Pune,"लॉगिन पर एरर आता है, OTP भी नहीं मिल रहा।",Customer reports a technical issue issue involving about ₹4650 and wants a quick resolution.,technical_issue,neutral,medium,6295907,4650,email,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C1297,en,Ahmedabad,"Screen cracked on arrival, this looks used already. Kindly fix this soon.","Screen cracked on arrival, this looks used already. Kindly fix this soon.",damaged_product,negative,medium,4987233,1390,online,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C1298,hinglish,Kolkata,"Bottle leak ho gayi, pura packet gila ho gaya.",Customer reports a damaged product issue involving about ₹12960 and wants a quick resolution.,damaged_product,negative,medium,5149310,12960,online,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C1299,hi,Lucknow,डिलीवरी मार्क हो गया पर घर पर कुछ नहीं मिला। कृपया जल्दी मदद करें।,Customer reports a delivery issue issue involving about ₹2280 and wants a quick resolution.,delivery_issue,negative,medium,2842493,2280,online,"Sorry for the delay, we are checking your delivery status and will update soon."
C1300,hinglish,Chennai,Delivery marked ho gaya hai lekin mujhe kuch receive nahi hua.,Customer reports a delivery issue issue involving about ₹1300 and wants a quick resolution.,delivery_issue,neutral,low,3061878,1300,chat,"Sorry for the delay, we are checking your delivery status and will update soon."
C1301,en,Delhi,I paid the bill but your app still shows payment pending. This is very urgent for me.,I paid the bill but your app still shows payment pending. This is very urgent for me.,payment_issue,negative,high,2539883,9820,chat,"We understand your concern, our payments team is checking this and will update you shortly."
C1302,hi,Delhi,"नेटवर्क अचानक चला जाता है, कॉल ड्रॉप हो रही है।",Customer reports a technical issue issue involving about ₹350 and wants a quick resolution.,technical_issue,neutral,medium,8752302,350,online,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C1303,hinglish,Jaipur,"Card se ek baar swipe kiya, statement mein double charge aa raha hai. Please jaldi help karo.",Customer reports a payment issue issue involving about ₹13460 and wants a quick resolution.,payment_issue,negative,high,5244390,13460,phone,"We understand your concern, our payments team is checking this and will update you shortly."
C1304,en,Delhi,App keeps crashing whenever I try to pay. Please help quickly.,App keeps crashing whenever I try to pay. Please help quickly.,technical_issue,negative,medium,6443043,2780,app,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C1305,hinglish,Bengaluru,"Login error aa raha hai, OTP bhi receive nahi ho raha. Ye mere liye kaafi urgent hai.",Customer reports a technical issue issue involving about ₹1490 and wants a quick resolution.,technical_issue,negative,medium,2164909,1490,phone,"Sorry for the technical issue, our team is checking this and will fix it soon."
C1306,hi,Bengaluru,"कृपया मेरा रिफंड जल्दी प्रोसेस करें, काफी दिन हो गए हैं। इसे जल्द से जल्द ठीक करें।",Customer reports a refund request issue involving about ₹13960 and wants a quick resolution.,refund_request,negative,low,772495,13960,email,"Apologies, we are following up on your refund and will share a clear timeline soon."
C1307,en,Lucknow,"Can't login to my account, showing number not registered. Please help quickly.","Can't login to my account, showing number not registered. Please help quickly.",account_issue,negative,low,2115122,350,branch,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
