complaint_id,language,region,complaint_text,translated_text_en,category,sentiment,urgency,order_id,amount_inr,channel,reply
CMP00346,Hinglish,Pune,Mera payment stuck ho gaya hai Flipkart checkout pe. Amount deduct ho gaya bank se but order confirm nahi hua. Customer care utha nahi rahe hain subah se. Please koi meri help karega ya nahi?,My payment is stuck at Flipkart checkout. Amount was deducted from the bank but the order wasn't confirmed. Customer care is not picking up since morning. Will someone help me or not?,payment_issue,negative,high,ORD66541,8500,Web,We see your payment. Order is now confirmed and shipping soon.
CMP00347,English,Chennai,My account has been blocked for no reason. I have several active orders and I cannot track them now. I tried resetting the password but it says 'Contact Administrator'. This is very frustrating as I have paid in advance.,My account has been blocked for no reason. I have several active orders and I cannot track them now. I tried resetting the password but it says 'Contact Administrator'. This is very frustrating as I have paid in advance.,account_issue,negative,medium,ORD33211,0,Chat,Your account was flagged for security reasons. Please verify your identity via email link.
CMP00348,Hindi,Lucknow,डिलीवरी बॉय का व्यवहार बहुत ही खराब था। उसने मुझसे एक्स्ट्रा पैसे मांगे और जब मैंने मना किया तो चिल्लाने लगा। आपके पास ऐसे बदतमीज लोग काम कैसे कर रहे हैं? मुझे इसकी शिकायत दर्ज करानी है।,"The delivery boy's behavior was very bad. He asked for extra money from me and when I refused, he started shouting. How are such rude people working for you? I want to register a complaint.",delivery_issue,negative,medium,ORD11002,500,Phone,हम इस घटना के लिए क्षमा चाहते हैं। संबंधित डिलीवरी पार्टनर के खिलाफ कड़ी कार्रवाई की जाएगी।
CMP00349,Hinglish,Ahmedabad,Yeh product ki quality bilkul ghatiya hai. Photo mein kuch aur dikhaya tha aur aaya kuch aur hi sasta material. Maine socha tha ki branded hoga par yeh toh local lag raha hai. I want a full refund.,The quality of this product is absolutely pathetic. Something else was shown in the photo and some cheap material arrived. I thought it would be branded but this looks local. I want a full refund.,quality_issue,negative,medium,ORD77812,1800,App,We regret that the quality didn't meet your expectations. Return pickup is scheduled.
CMP00350,English,Jaipur,I was charged twice for my monthly subscription. The first payment failed on the app but the money was taken from my wallet. Then I paid again and that also got deducted. Please refund the extra amount.,I was charged twice for my monthly subscription. The first payment failed on the app but the money was taken from my wallet. Then I paid again and that also got deducted. Please refund the extra amount.,payment_issue,negative,medium,SUB4412,999,Web,Dual payment detected. The extra amount of 999 will be credited to your wallet.
CMP00351,Hindi,Patna,मैंने ५ दिन पहले ऑर्डर कैंसिल किया था लेकिन पैसे अभी तक वापस नहीं आए। मुझे पैसों की बहुत जरूरत है। हर बार पूछने पर आप लोग सिर्फ इंतज़ार करने को बोलते हो। यह सही नहीं है।,"I cancelled the order 5 days ago but the money hasn't come back yet. I need the money very urgently. Every time I ask, you guys just tell me to wait. This is not right.",refund_issue,negative,high,ORD55671,12000,Chat,कृपया धैर्य रखें। रिफंड प्रक्रिया में है और आपके बैंक खाते में कल तक आ जाना चाहिए।
CMP00352,Hinglish,Indore,Order out for delivery dikha raha hai kal se but koi aaya nahi. Delivery guy ka phone switch off aa raha hai. Agar aaj nahi aaya toh mujhe order nahi chahiye. Please mera order cancel kar do.,"Order is showing out for delivery since yesterday but no one came. Delivery guy's phone is switched off. If it doesn't come today, I don't want the order. Please cancel my order.",delivery_issue,negative,high,ORD22981,450,Phone,The delivery was delayed due to local weather. It will reach you by 2 PM today.
CMP00353,English,Chandigarh,The shoes I received are of size 10 but I clearly ordered size 8. This is the second time this is happening with my account. Please double-check the items before shipping them out. I am tired of returning things.,The shoes I received are of size 10 but I clearly ordered size 8. This is the second time this is happening with my account. Please double-check the items before shipping them out. I am tired of returning things.,wrong_item,negative,medium,ORD10922,3200,App,We are sorry for the size mismatch. A replacement with size 8 is being shipped today.
CMP00354,Hindi,Bhopal,"ऐप लॉगिन करने में बहुत दिक्कत आ रही है। ओटीपी मोबाइल पर आ ही नहीं रहा है। मैंने कई बार कोशिश की पर हर बार 'Try again' लिखा आता है। मुझे अपना बिल जमा करना है, कृपया मदद करें।","Having a lot of trouble logging into the app. OTP is not coming on mobile at all. I tried many times but every time it says 'Try again'. I have to pay my bill, please help.",technical_issue,neutral,high,NA,0,Web,हमारी तकनीकी टीम इस पर काम कर रही है। कृपया १५ मिनट बाद पुनः प्रयास करें।
CMP00355,Hinglish,Surat,Maine promo code 'SAVE50' use kiya tha but discount apply nahi hua. Payment page par final price kam nahi hui fir bhi maine pay kar diya. Please balance amount mere credit balance mein daal do.,I used the promo code 'SAVE50' but the discount wasn't applied. The final price didn't decrease on the payment page still I paid. Please add the balance amount to my credit balance.,promotion_issue,negative,medium,ORD44532,1500,Email,"The promo code was valid for orders above 2000. However, we've added 100 points as a gesture."
CMP00356,English,Kochi,"My package was marked as delivered today at 4 PM, but I haven't received anything. I was at home all day and no one rang the bell. The delivery person's number provided is invalid. Please find my parcel.","My package was marked as delivered today at 4 PM, but I haven't received anything. I was at home all day and no one rang the bell. The delivery person's number provided is invalid. Please find my parcel.",missing_package,negative,high,ORD33190,2100,App,We are investigating the location of your package. It seems it was delivered to a neighbor.
CMP00357,Hindi,Varanasi,"आपका ऐप बहुत ज्यादा हैंग हो रहा है। जैसे ही मैं पेमेंट स्क्रीन पर जाता हूँ, ऐप बंद हो जाता है। मैंने ऐप अपडेट भी कर लिया है फिर भी वही समस्या है। बहुत ही बेकार अनुभव है।","Your app is hanging a lot. As soon as I go to the payment screen, the app closes. I have updated the app still same problem. Very bad experience.",technical_issue,negative,medium,NA,0,Chat,कृपया अपना कैश (cache) क्लियर करें और फोन रीस्टार्ट करें। इससे समस्या ठीक हो जाएगी।
CMP00358,Hinglish,Nagpur,Pichle do din se main customer care ko call kar raha hoon but wait time 20 minute dikha raha hai. Mera cashback credit nahi hua hai transaction ke baad. Itna wait koi kaise karega service ke liye?,For the last two days I've been calling customer care but wait time shows 20 minutes. My cashback wasn't credited after the transaction. How can anyone wait so long for service?,customer_service_issue,negative,low,ORD99112,50,Phone,We are experiencing high call volume. Your cashback of 50 will be credited within 2 hours.
CMP00359,English,Guwahati,The microwave I purchased last month has stopped working suddenly. It is still under warranty but your service center in Guwahati is saying they don't have parts. I need an engineer to visit and fix it.,The microwave I purchased last month has stopped working suddenly. It is still under warranty but your service center in Guwahati is saying they don't have parts. I need an engineer to visit and fix it.,warranty_issue,negative,medium,ORD88211,12500,Email,A technician has been assigned and will visit your location with the required parts tomorrow.
CMP00360,English,Bhubaneswar,I requested a pickup for my return item two days ago. The courier person keeps rescheduling the pickup saying 'Customer not available' while I am waiting here all day. This is blatant lying.,I requested a pickup for my return item two days ago. The courier person keeps rescheduling the pickup saying 'Customer not available' while I am waiting here all day. This is blatant lying.,delivery_issue,negative,high,ORD55102,1100,App,We sincerely apologize. We have escalated this to the courier partner for an immediate pickup.
CMP00361,English,Mumbai,My order for the Samsung M34 has not been delivered yet even though it shows delivered on the app. I have been waiting at home all day and no one called. This is very frustrating and I want my refund immediately.,My order for the Samsung M34 has not been delivered yet even though it shows delivered on the app. I have been waiting at home all day and no one called. This is very frustrating and I want my refund immediately.,delivery_issue,negative,high,ORD5521,15999,App,We apologize for the inconvenience. Our team is investigating the delivery status.
CMP00362,Hindi,Delhi,मैंने कल रात जोमेटो से खाना मंगवाया था लेकिन वो अभी तक नहीं आया। डिलीवरी बॉय का फोन भी नहीं लग रहा है। मेरे पैसे कट चुके हैं और मुझे बहुत भूख लगी है।,I ordered food from Zomato last night but it hasn't arrived yet. The delivery boy's phone is also not reachable. My money has been deducted and I am very hungry.,delivery_issue,negative,high,ORD8832,450,Chat,"क्षमा करें, हम आपके ऑर्डर की स्थिति की जांच कर रहे हैं।"
CMP00363,Hinglish,Bangalore,Bhai mera UPI payment fail ho gaya par bank se balance cut gaya hai. Shopkeeper bol raha hai usko paise nahi mile. Please jaldi refund kar do kyunki ye mera last 2000 rupaye tha.,"Brother, my UPI payment failed but the balance was deducted from the bank. The shopkeeper says he didn't receive the money. Please refund quickly because this was my last 2000 rupees.",payment_issue,negative,high,TXN9901,2000,WhatsApp,"Don't worry, if the amount is deducted it will be refunded within 3-5 business days."
CMP00364,English,Chennai,The air conditioner I bought last week is making a weird grinding noise. Your technician came once but didn't fix it properly. I spent a lot of money and I expect a better service than this.,The air conditioner I bought last week is making a weird grinding noise. Your technician came once but didn't fix it properly. I spent a lot of money and I expect a better service than this.,technical_issue,negative,medium,ORD1123,35000,Phone,We are sending a senior technician to resolve the noise issue tomorrow.
CMP00365,Hindi,Patna,सर मैंने अपने मोबाइल का रिचार्ज किया था ₹299 वाला। पैसे कट गए पर मैसेज आया कि रिचार्ज फेल हो गया। कृपया मेरे पैसे वापस करें या रिचार्ज सफल करें।,"Sir, I recharged my mobile for ₹299. Money was deducted but I got a message saying recharge failed. Please return my money or make the recharge successful.",payment_issue,negative,high,REC7741,299,SMS,"असुविधा के लिए खेद है, आपका रिफंड प्रोसेस कर दिया गया है।"
CMP00366,Hinglish,Pune,App baar baar crash ho rahi hai jab main checkout karne ki koshish karta hoon. Sab items cart se gayab ho jate hain login karne ke baad. Bahut gussa aa raha hai ye sab dekh kar.,The app keeps crashing whenever I try to checkout. All items disappear from the cart after logging in. I am getting very angry seeing all this.,technical_issue,negative,medium,NA,0,App,Please update your app to the latest version or clear the cache.
CMP00367,English,Hyderabad,I received a damaged pair of shoes today. The box was completely crushed and the left shoe has a visible scratch. I need a replacement or a full refund as soon as possible.,I received a damaged pair of shoes today. The box was completely crushed and the left shoe has a visible scratch. I need a replacement or a full refund as soon as possible.,product_issue,negative,high,ORD4492,4500,Web,We have initiated a replacement request. Our agent will pick up the damaged item.
CMP00368,Hindi,Jaipur,मुझे गलत साइज का कुर्ता भेज दिया गया है। मैंने L साइज ऑर्डर किया था लेकिन मुझे S साइज मिला। अब ये मुझे फिट नहीं आ रहा है और मुझे कल एक शादी में पहनना था।,I have been sent the wrong size kurta. I ordered size L but received size S. Now it doesn't fit me and I had to wear it to a wedding tomorrow.,product_issue,frustrated,medium,ORD6615,1200,Chat,"हमें खेद है, हम इसे कल तक बदलने की पूरी कोशिश करेंगे।"
CMP00369,Hinglish,Lucknow,Customer care ko call kiya par koi utha hi nahi raha hai. 15 minute se hold pe rakha hua hai music baja ke. Isse accha to main offline shop se hi samaan le leta.,I called customer care but no one is picking up. They have kept me on hold for 15 minutes playing music. It would have been better if I bought the items from an offline shop.,customer_service,negative,medium,NA,0,Phone,"Apologies for the wait time, we are experiencing high call volumes."
CMP00370,English,Kolkata,The flight I booked for Kolkata to Delhi was cancelled without any prior notice. I reached the airport and then found out about this. This is gross negligence and I want compensation for my travel to the airport.,The flight I booked for Kolkata to Delhi was cancelled without any prior notice. I reached the airport and then found out about this. This is gross negligence and I want compensation for my travel to the airport.,travel_issue,very_negative,high,FLT9910,6500,Email,We deeply regret the inconvenience. A full refund and travel voucher have been issued.
CMP00371,Hindi,Indore,"मेरा बिजली का बिल इस महीने बहुत ज्यादा आया है। पिछली बार ₹800 था और इस बार ₹5000 आ गया। मीटर की रीडिंग गलत ली गई है, कृपया इसे ठीक करें।","My electricity bill has come very high this month. Last time it was ₹800 and this time it is ₹5000. The meter reading was taken wrong, please fix it.",billing_issue,frustrated,medium,BIL2210,5000,Web,हम मीटर की दोबारा जांच के लिए एक कर्मचारी को भेज रहे हैं।
CMP00372,Hinglish,Ahmedabad,"Flipkart se mobile mangwaya tha par box khali nikla. Delivery boy se bola toh wo kehta hai uska kaam sirf deliver karna hai. Mere 20,000 dub gaye kya?","I ordered a mobile from Flipkart but the box turned out to be empty. When I told the delivery boy, he says his job is only to deliver. Are my 20,000 rupees gone?",fraud_issue,panic,high,ORD7732,20000,App,"Please share the unboxing video, we are investigating this with the logistics partner."
CMP00373,English,Gurugram,"I ordered grocery through your express delivery 2 hours ago. It said 15 minutes delivery but the status is still stuck at 'Order Picked'. The milk will spoil in this heat, please hurry up.","I ordered grocery through your express delivery 2 hours ago. It said 15 minutes delivery but the status is still stuck at 'Order Picked'. The milk will spoil in this heat, please hurry up.",delivery_issue,negative,high,GRC112,850,Chat,We are extremely sorry for the delay. Our rider is on the way.
CMP00374,Hindi,Bhopal,मैंने एक महीने पहले रिफंड के लिए रिक्वेस्ट डाली थी। अभी तक पैसे बैंक में नहीं आए। आपके एजेंट हर बार बस यही कहते हैं कि 2 दिन रुकिए।,I put in a refund request a month ago. The money hasn't reached the bank yet. Your agents keep saying wait for 2 days every time.,payment_issue,frustrated,high,ORD4410,3200,Phone,"हमें आपकी परेशानी समझ में आ रही है, हम इसे अकाउंट्स टीम के साथ एस्केलेट कर रहे हैं।"
CMP00375,Hinglish,Surat,Credit card bill pay kiya tha but update nahi hua statement mein. Late fees lag jayegi agar aaj solve nahi hua toh. Screenshot attached hai payment ka.,Paid credit card bill but it hasn't updated in the statement. Late fees will be applied if not solved today. Payment screenshot is attached.,billing_issue,anxious,high,CCB992,12400,Email,The payment is verified. It will reflect in your statement within 24 hours.
CMP00376,English,Kochi,The internet connection has been unstable for the past three days. I am working from home and it is impossible to attend meetings. I need a technician to visit and check the fiber cable.,The internet connection has been unstable for the past three days. I am working from home and it is impossible to attend meetings. I need a technician to visit and check the fiber cable.,technical_issue,negative,high,NET554,999,App,An engineer is scheduled to visit your location by 4 PM today.
CMP00377,Hindi,Varanasi,आपके स्टोर से जो वाशिंग मशीन खरीदी थी वो चलते समय बहुत शोर कर रही है। इंस्टॉलेशन के समय तो सब ठीक था पर अब दिक्कत हो रही है। जल्दी किसी को भेजिए देखने के लिए।,The washing machine I bought from your store makes a lot of noise while running. Everything was fine during installation but now there's a problem. Send someone quickly to look.,technical_issue,neutral,medium,ORD3318,25000,Phone,हम कल सुबह के लिए एक सर्विस विज़िट बुक कर रहे हैं।
CMP00378,Hinglish,Chandigarh,Zomato gold membership cancel karni hai par option nahi mil raha. Faltu mein har mahine paise kat rahe hain mere bank se. Please stop this immediately.,I want to cancel Zomato gold membership but can't find the option. Money is getting deducted from my bank every month for no reason. Please stop this immediately.,subscription_issue,angry,medium,SUB101,299,App,We have cancelled your subscription and initiated the refund for this month.
CMP00379,English,Nagpur,The package I received was meant for someone else named Rajesh from Mumbai. I have tried calling the number on the box but no answer. Please pick this up and give me my actual order.,The package I received was meant for someone else named Rajesh from Mumbai. I have tried calling the number on the box but no answer. Please pick this up and give me my actual order.,delivery_issue,neutral,medium,ORD8891,1500,Chat,Thank you for letting us know. We will arrange a pickup and deliver your correct order.
CMP00380,English,Guwahati,I booked a hotel through your app but the hotel manager says they have no record of my booking. I am stranded here with my family at 11 PM. This is totally unacceptable behavior from a reputed company.,I booked a hotel through your app but the hotel manager says they have no record of my booking. I am stranded here with my family at 11 PM. This is totally unacceptable behavior from a reputed company.,travel_issue,extremely_negative,critical,HTL4432,8000,Phone,We are coordinating with the hotel and booking an alternative room for you right now.
CMP00381,English,Bangalore,I ordered a Samsung Galaxy S23 from your app but received a box with a stone inside. This is absolute fraud and I demand an immediate refund. I have been your loyal customer for years but this is unacceptable.,I ordered a Samsung Galaxy S23 from your app but received a box with a stone inside. This is absolute fraud and I demand an immediate refund. I have been your loyal customer for years but this is unacceptable.,Fraud,Negative,High,ORD-9921,74999,App,We are investigating this immediately. Our security team will contact you within 2 hours.
CMP00382,Hindi,Delhi,कल मैंने ₹500 का यूपीआई ट्रांजैक्शन किया था जो फेल हो गया पर मेरे बैंक अकाउंट से पैसे कट गए हैं। अब तक रिफंड नहीं आया और कस्टमर केयर भी फोन नहीं उठा रहा। बहुत ही खराब सर्विस है आपकी।,Yesterday I did a UPI transaction of ₹500 which failed but money got deducted from my bank account. Refund hasn't come yet and customer care is not picking up. Very bad service.,Payment,Negative,High,UPI-8822,500,Chat,असुविधा के लिए खेद है। आपका रिफंड 2-3 कार्य दिवसों में मिल जाएगा।
CMP00383,Hinglish,Mumbai,Maine ek kurta mangwaya tha par size bahut chhota hai. App par exchange option nahi dikh raha hai and delivery boy calls pick nahi kar raha. Please mera exchange process jaldi karwaiye.,I ordered a kurta but the size is too small. Exchange option is not visible on the app and delivery boy is not picking up calls. Please process my exchange quickly.,Return,Frustrated,Medium,ORD-1029,1200,App,Apologies for the trouble. We have initiated the exchange manually from our end.
CMP00384,English,Hyderabad,The delivery executive was extremely rude and refused to come to the third floor. He threatened to cancel my order if I didn't come down to the gate. I have a leg injury and cannot walk much.,The delivery executive was extremely rude and refused to come to the third floor. He threatened to cancel my order if I didn't come down to the gate. I have a leg injury and cannot walk much.,Delivery,Negative,Medium,ORD-4451,850,Phone,We are extremely sorry for the delivery partner's behavior. We are taking disciplinary action.
CMP00385,Hindi,Lucknow,मेरी फ्रेश वेजिटेबल्स की डिलीवरी आज सुबह आई पर सब्जियां सड़ी हुई हैं। टमाटर बिल्कुल गले हुए हैं और पालक भी पीला है। क्या आप लोग क्वालिटी चेक नहीं करते भेजने से पहले?,My fresh vegetables delivery arrived this morning but vegetables are rotten. Tomatoes are completely mushy and spinach is yellow. Don't you guys do quality checks before sending?,Quality,Negative,High,ORD-7711,450,App,"क्षमा करें, हम तुरंत ताज़ी सब्जियां फिर से भेज रहे हैं।"
CMP00386,Hinglish,Pune,Yaar mera internet bill pay kiya tha ₹799 ka par bill abhi bhi unpaid dikha raha hai. Bank se message aa gaya ki payment successful hai. Support team help karo please fast.,Dude I paid my internet bill of ₹799 but it's still showing unpaid. Bank message says payment is successful. Support team please help fast.,Payment,Frustrated,High,BILL-009,799,Twitter,"Sorry for the delay. It takes 24 hours to reflect on the portal, please wait."
CMP00387,English,Chennai,I purchased a premium subscription yesterday but my account still shows as a free user. I have tried logging out and logging back in multiple times. This is very frustrating as I cannot access pro features.,I purchased a premium subscription yesterday but my account still shows as a free user. I have tried logging out and logging back in multiple times. This is very frustrating as I cannot access pro features.,Subscription,Negative,Medium,SUB-229,2999,Web,We have manually activated your premium access. Please check now.
CMP00388,Hindi,Jaipur,मैंने अपनी मां के लिए साड़ी मंगवाई थी जिसका रंग फोटो से बिल्कुल अलग है। फोटो में लाल था पर आया भूरा है। मुझे ये वापस करना है पर वेबसाइट पर एरर आ रहा है।,I ordered a saree for my mother and the color is completely different from the photo. It was red in photo but brown arrived. I want to return it but there's an error on website.,Return,Frustrated,Medium,ORD-3310,2500,Web,वेबसाइट की समस्या ठीक कर दी गई है। अब आप वापसी का अनुरोध कर सकते हैं।
CMP00389,Hinglish,Ahmedabad,Mera refund 10 din se pending hai jabki delivery boy ne item le liya tha. Har bar call karne pe bolte hain ki process ho raha hai. Kitna time lagega aur?,My refund is pending for 10 days even though the delivery boy took the item. Every time I call they say it's processing. How much more time will it take?,Refund,Frustrated,High,ORD-4491,3200,Phone,"Humne aapka refund process kar diya hai, 24 ghante mein bank account check karein."
CMP00390,English,Kolkata,The AC I bought last week has started leaking water inside the room. I requested a service technician visit but nobody has showed up yet. The heat is unbearable and I need this fixed.,The AC I bought last week has started leaking water inside the room. I requested a service technician visit but nobody has showed up yet. The heat is unbearable and I need this fixed.,Service,Negative,High,ORD-8812,35000,App,We have escalated your request. A technician will visit today by 5 PM.
CMP00391,English,Gurgaon,My flight from Delhi to Mumbai was cancelled at the last minute and I haven't received any notification about the refund. I had to book another flight at double the price. This is totally unprofessional behavior.,My flight from Delhi to Mumbai was cancelled at the last minute and I haven't received any notification about the refund. I had to book another flight at double the price. This is totally unprofessional behavior.,Travel,Negative,High,TKT-441,12500,Web,We sincerely apologize. Full refund has been initiated to your original payment method.
CMP00392,Hindi,Indore,मेरा खाना 2 घंटे लेट पहुँचा और वह बिल्कुल ठंडा था। रेस्टोरेंट वाले फोन नहीं उठा रहे थे। मुझे पूरा पैसा वापस चाहिए क्योंकि मैंने वो खाना फेंक दिया।,My food reached 2 hours late and it was stone cold. The restaurant wasn't picking up calls. I want a full refund because I threw that food away.,Food,Negative,High,ORD-0092,650,App,अत्यंत क्षमा प्रार्थी हैं। आपके वॉलेट में पूरा रिफंड क्रेडिट कर दिया गया है।
CMP00393,Hinglish,Bhopal,"Laptop ka screen flicker kar raha hai box open karte hi. I think ye defective unit hai. Please replace karke naya piece bhejo jaldi, mujhe office ka kaam karna hai.","Laptop screen is flickering as soon as I opened the box. I think this is a defective unit. Please replace and send a new piece quickly, I have office work to do.",Electronics,Negative,High,ORD-5512,55000,Chat,"Sorry for the defective unit. Replacement request is created, pick-up is tomorrow."
CMP00394,English,Patna,I am trying to use the coupon code SAVE20 but it says invalid even though it is valid on my account. I have been trying for the last one hour. Please fix this bug immediately.,I am trying to use the coupon code SAVE20 but it says invalid even though it is valid on my account. I have been trying for the last one hour. Please fix this bug immediately.,Technical,Neutral,Medium,ORD-3301,1500,Web,The coupon was specific to certain items. We have shared a new universal code with you.
CMP00395,Hindi,Varanasi,मेरे बैंक खाते से अनधिकृत लेनदेन हुआ है। मैंने कोई ओटीपी शेयर नहीं किया फिर भी ₹5000 कट गए। कृपया मेरा कार्ड तुरंत ब्लॉक करें और जांच शुरू करें।,Unauthorized transaction happened from my bank account. I didn't share any OTP yet ₹5000 got deducted. Please block my card immediately and start investigation.,Banking,Negative,High,BNK-881,5000,Phone,आपका कार्ड ब्लॉक कर दिया गया है। फ्रॉड विंग मामले की जांच कर रही है।
CMP00396,Hinglish,Chandigarh,"Shoes ka sole pehli baar pehenne par hi nikal gaya. Maine ₹4000 kharch kiye branded shoes ke liye aur quality aisi hai? This is very disappointing, mujhe replacement chahiye.","Shoes sole came off on the very first wear. I spent ₹4000 for branded shoes and quality is like this? This is very disappointing, I want a replacement.",Quality,Frustrated,Medium,ORD-1192,4000,App,Quality issue noted. Humne replacement order place kar diya hai.
CMP00397,English,Kochi,I ordered medicine for my father which was supposed to be delivered today. It's already 9 PM and the status still shows out for delivery. He needs these medicines urgently for his heart condition.,I ordered medicine for my father which was supposed to be delivered today. It's already 9 PM and the status still shows out for delivery. He needs these medicines urgently for his heart condition.,Medical,Negative,High,MED-992,2200,Phone,We are prioritizing this. Our special delivery partner will reach you within 30 minutes.
CMP00398,Hindi,Surat,"दीवाली के लिए कपड़े मंगवाए थे पर अभी तक नहीं मिले। ट्रैक करने पर दिखा रहा है कि एड्रेस नहीं मिला, जबकि मेरा एड्रेस बिल्कुल सही है। प्लीज जल्दी डिलीवर करवाएं।","Ordered clothes for Diwali but haven't received them yet. Tracking shows address not found, even though my address is correct. Please get it delivered soon.",Delivery,Neutral,Medium,ORD-6623,3500,Web,आपका एड्रेस अपडेट कर दिया गया है। कल दोपहर तक डिलीवरी हो जाएगी।
CMP00399,Hinglish,Nagpur,Mera Zomato Pro membership auto-renew ho gaya bina kisi notification ke. Mujhe ye cancel karna hai aur refund chahiye because main use nahi karta ab. Please help me out.,My Zomato Pro membership got auto-renewed without any notification. I want to cancel this and get a refund because I don't use it anymore. Please help me out.,Subscription,Frustrated,Medium,SUB-772,800,Chat,Subscription cancel ho gayi hai. Refund 5-7 days mein account mein aa jayega.
CMP00400,English,Bangalore,The customer support agent disconnected the call while I was explaining my problem. This is the third time this has happened today. I want to speak to a supervisor regarding my lost package.,The customer support agent disconnected the call while I was explaining my problem. This is the third time this has happened today. I want to speak to a supervisor regarding my lost package.,Support,Negative,High,ORD-1100,4500,Phone,We apologize for the experience. A supervisor will call you back on your registered number.
CMP00401,English,Mumbai,I ordered a smartphone five days ago and it was supposed to be delivered yesterday. The tracking status shows Out for Delivery since morning but no one has called yet. This is very unprofessional as I need the phone for my work. Please resolve this immediately.,I ordered a smartphone five days ago and it was supposed to be delivered yesterday. The tracking status shows Out for Delivery since morning but no one has called yet. This is very unprofessional as I need the phone for my work. Please resolve this immediately.,delivery_issue,negative,high,ORD99281,15999,App,We apologize for the delay; our team is checking with the local hub.
CMP00402,Hindi,Delhi,मैंने कल शाम को ३००० रुपये का यूपीआई ट्रांजैक्शन किया था जो फेल हो गया। मेरे बैंक अकाउंट से पैसे कट गए हैं लेकिन मर्चेंट को नहीं मिले। कृपया मेरे पैसे वापस करें क्योंकि यह मेरी मेहनत की कमाई है। मुझे बहुत डर लग रहा है कि पैसे डूब न जाएं।,I made a UPI transaction of 3000 rupees yesterday evening which failed. Money has been deducted from my bank account but the merchant hasn't received it. Please return my money as it is my hard-earned money. I am very scared that the money might be lost.,payment_issue,negative,high,TXN55412,3000,UPI,As per bank records the amount will be refunded within 3-5 working days.
CMP00403,Hinglish,Bangalore,Mera order return ho gaya tha par refund abhi tak nahi aaya. Customer care wale bol rahe hain ki 2 din mein aayega par 1 hafta ho gaya. Please check karke batao ki paisa kab tak milega. Main bohot pareshan hoon kyunki amount kafi bada hai.,My order was returned but the refund hasn't arrived yet. Customer care said it will come in 2 days but it's been a week. Please check and tell me when I will get the money. I am very troubled because the amount is quite large.,refund_issue,negative,high,ORD88219,4500,Chat,We are processing your refund; it should reflect in your account shortly.
CMP00404,English,Chennai,I received the package today but it contains a completely different item than what I ordered. I bought a designer saree but received a pair of cheap jeans instead. This is unacceptable and looks like a scam. I want a replacement or a full refund now.,I received the package today but it contains a completely different item than what I ordered. I bought a designer saree but received a pair of cheap jeans instead. This is unacceptable and looks like a scam. I want a replacement or a full refund now.,wrong_item,negative,high,ORD77321,8500,Website,We are sorry for the mix-up; please initiate a return and we will ship the correct item.
CMP00405,Hindi,Lucknow,मेरा अकाउंट बिना किसी वजह के ब्लॉक कर दिया गया है। मुझे अपनी सैलरी निकालनी है लेकिन लॉगिन नहीं हो रहा। मैंने कस्टमर सपोर्ट को ईमेल भी किया था पर कोई जवाब नहीं मिला। यह बहुत ही गैर-जिम्मेदाराना व्यवहार है।,My account has been blocked for no reason. I need to withdraw my salary but I can't login. I even emailed customer support but got no reply. This is very irresponsible behavior.,account_issue,negative,high,ACC44120,54000,Email,Your account is under verification; please visit the nearest branch with ID proof.
CMP00406,Hinglish,Hyderabad,Offer dikha raha tha 500 cashback milega order pe but mujhe sirf 50 mila. Maine screen recording bhi ki thi offer ki. Aise jhoot bolke customers ko bewakoof mat banaiye. Please baaki ke 450 credit kijiye turant.,The offer showed 500 cashback on the order but I only got 50. I even did a screen recording of the offer. Don't fool customers by lying like this. Please credit the remaining 450 immediately.,billing_issue,negative,medium,ORD22109,2500,App,We are reviewing the offer terms and will credit the difference if applicable.
CMP00407,English,Pune,My annual subscription was automatically renewed even though I had cancelled the auto-pay option. I was charged 1200 rupees without any notification or OTP. I do not want this service anymore and I want my money back. This is predatory billing.,My annual subscription was automatically renewed even though I had cancelled the auto-pay option. I was charged 1200 rupees without any notification or OTP. I do not want this service anymore and I want my money back. This is predatory billing.,billing_issue,negative,high,SUB90012,1200,Website,We have processed the cancellation and your refund will be credited in 7 days.
CMP00408,Hindi,Jaipur,जो पार्सल आज मिला है उसका बॉक्स पूरा फटा हुआ था। अंदर जो कांच का सामान था वो भी टूट गया है। डिलीवरी बॉय ने जबरदस्ती पैकेट थमा दिया और रुकने को तैयार नहीं था। मुझे इसका हर्जाना चाहिए वरना मैं कंज्यूमर कोर्ट जाऊंगा।,The parcel I received today had a completely torn box. The glassware inside is also broken. The delivery boy forced the packet on me and wasn't ready to wait. I want compensation or I will go to consumer court.,damaged_item,negative,high,ORD11223,3200,Phone,We regret the damage; a pickup has been scheduled for the broken item.
CMP00409,Hinglish,Indore,Payment ke time app baar baar crash ho rahi hai. Do baar paise kat gaye par order confirm nahi dikha raha. Sabse ghatiya app experience hai ye. Please solve karo aur double payment refund karo jaldi se.,The app is crashing repeatedly during payment. Money was deducted twice but the order isn't showing as confirmed. This is the worst app experience. Please solve this and refund the double payment quickly.,technical_issue,negative,high,TXN11200,1800,App,Technical team is fixing the bug; the duplicate amount will be reversed automatically.
